appid,name,developer,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1590230,Tyrion Cuthbert: Attorney of the Arcane,Diamondhenge Entertainment,Diamondhenge Entertainment,1288,32,"50,000 .. 100,000",0,0,0,0,2999,2999,0,4
1593210,Shinobi's Way - a jigsaw chess tale,Minimol Games,Minimol Games,18,4,"0 .. 20,000",0,0,0,0,199,199,0,0
1593210,Shinobi's Way - a jigsaw chess tale,Minimol Games,Minimol Games,18,4,"0 .. 20,000",0,0,0,0,199,199,0,0
1597350,Godlike,Element Tale,Element Tale,3,4,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1597350,Godlike,Element Tale,Element Tale,3,4,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1598750,魔法与高塔,cryhades,cryhades,17,1,"0 .. 20,000",0,0,0,0,99,99,0,0
1598750,魔法与高塔,cryhades,cryhades,17,1,"0 .. 20,000",0,0,0,0,99,99,0,0
1600900,怕不怕趴喵霸霸 Ghost Party Nyanbaba,冷笑黑妖,冷笑黑妖,343,7,"0 .. 20,000",0,0,0,0,99,99,0,0
1600900,怕不怕趴喵霸霸 Ghost Party Nyanbaba,冷笑黑妖,冷笑黑妖,343,7,"0 .. 20,000",0,0,0,0,99,99,0,0
1600930,Foul Play - Yuri Visual Novel,Bandit Visual Games,Bandit Visual Games,31,2,"20,000 .. 50,000",0,0,0,0,1399,1399,0,0
1600930,Foul Play - Yuri Visual Novel,Bandit Visual Games,Bandit Visual Games,31,2,"20,000 .. 50,000",0,0,0,0,1399,1399,0,0
1601590,Freiwillig,tylerist.es,tylerist.es,1,1,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1601590,Freiwillig,tylerist.es,tylerist.es,1,1,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1601750,Pack of Demons,PhantomHeadache,PhantomHeadache,1,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1601750,Pack of Demons,PhantomHeadache,PhantomHeadache,1,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1602880,The Lord of the Parties,"Magic Cube, Dizcon",HIKE Inc.,38,12,"20,000 .. 50,000",0,0,0,0,1599,1599,0,0
1602880,The Lord of the Parties,"Magic Cube, Dizcon",HIKE Inc.,38,12,"20,000 .. 50,000",0,0,0,0,1599,1599,0,0
1603860,The Frosts: First Ones,Ivan Sukhanov,Ivan Sukhanov,51,6,"20,000 .. 50,000",0,0,0,0,299,299,0,0
1603860,The Frosts: First Ones,Ivan Sukhanov,Ivan Sukhanov,51,6,"20,000 .. 50,000",0,0,0,0,299,299,0,0
1604160,Jivitam,Suri,Suri,4,2,"0 .. 20,000",0,0,0,0,299,299,0,0
1604160,Jivitam,Suri,Suri,4,2,"0 .. 20,000",0,0,0,0,299,299,0,0
1607180,Big Quest 2: the Adventure,ZeLDER,ZeLDER,2,2,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1607180,Big Quest 2: the Adventure,ZeLDER,ZeLDER,2,2,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1608400,Vermillion - VR Painting,Thomas van den Berge,,610,23,"20,000 .. 50,000",0,0,0,0,1999,1999,0,3
1608400,Vermillion - VR Painting,Thomas van den Berge,,610,23,"20,000 .. 50,000",0,0,0,0,1999,1999,0,3
1610610,糊剧101,随便做做游戏组,随便做做游戏组,20,17,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1610610,糊剧101,随便做做游戏组,随便做做游戏组,20,17,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1617510,Oversight,aboogoost,aboogoost,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1617510,Oversight,aboogoost,aboogoost,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1621480,Shadow Falls,"Altitude Interactive Studio, Brandy Bear Studio",Altitude Interactive Studio,2,1,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1621480,Shadow Falls,"Altitude Interactive Studio, Brandy Bear Studio",Altitude Interactive Studio,2,1,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1621990,Stray Blade,Point Blank Games,505 Games,358,128,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1621990,Stray Blade,Point Blank Games,505 Games,358,128,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1623640,The Witch's Maze,friendMaster2000,friendMaster2000,3,0,"50,000 .. 100,000",0,0,0,0,199,199,0,0
1623640,The Witch's Maze,friendMaster2000,friendMaster2000,3,0,"50,000 .. 100,000",0,0,0,0,199,199,0,0
1623960,Loot Slider,Retrofied Games,Retrofied Games,17,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1623960,Loot Slider,Retrofied Games,Retrofied Games,17,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1630590,Paint Drying Simulator,GLADY'S Comcis,,299,39,"0 .. 20,000",0,0,0,0,99,99,0,9
1630590,Paint Drying Simulator,GLADY'S Comcis,,299,39,"0 .. 20,000",0,0,0,0,99,99,0,9
1631530,Armored War,New Games Corporation,New Games Corporation,9,4,"20,000 .. 50,000",0,0,0,0,1099,1099,0,1
1631530,Armored War,New Games Corporation,New Games Corporation,9,4,"20,000 .. 50,000",0,0,0,0,1099,1099,0,1
1636710,The Brew Barons,Lifetap Studios,Lifetap Studios,592,161,"20,000 .. 50,000",0,0,0,0,2199,2199,0,3
1636710,The Brew Barons,Lifetap Studios,Lifetap Studios,592,161,"20,000 .. 50,000",0,0,0,0,2199,2199,0,3
1644330,Pugmire: Treasure of the Sea Dogs,Choice of Games,Choice of Games,1,1,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1644330,Pugmire: Treasure of the Sea Dogs,Choice of Games,Choice of Games,1,1,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1645940,Flaskoman,Flying Islands Team,Flying Islands Team,9,2,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1645940,Flaskoman,Flying Islands Team,Flying Islands Team,9,2,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1646240,FukTopia 2,PixelArtGames,PixelArtGames,1,2,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1646240,FukTopia 2,PixelArtGames,PixelArtGames,1,2,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1646810,NARGUL - Humans are among us,3DDD Games,3DDD Games,8,2,"50,000 .. 100,000",0,0,0,0,1199,1199,0,0
1646810,NARGUL - Humans are among us,3DDD Games,3DDD Games,8,2,"50,000 .. 100,000",0,0,0,0,1199,1199,0,0
1648000,Heroines,Silver Cloud Games,Silver Cloud Games,3,4,"20,000 .. 50,000",0,0,0,0,1199,1199,0,0
1648000,Heroines,Silver Cloud Games,Silver Cloud Games,3,4,"20,000 .. 50,000",0,0,0,0,1199,1199,0,0
1649740,Hunt the Night,Moonlight Games,DANGEN Entertainment,368,104,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1649740,Hunt the Night,Moonlight Games,DANGEN Entertainment,368,104,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1652990,HABITAT: Race To Mars,Elon Mustard,X-Space ,1,1,"20,000 .. 50,000",0,0,0,0,399,399,0,0
1652990,HABITAT: Race To Mars,Elon Mustard,X-Space ,1,1,"20,000 .. 50,000",0,0,0,0,399,399,0,0
1653170,Woute,Laush Dmitriy Sergeevich,Laush Studio,10,2,"20,000 .. 50,000",0,0,0,0,299,299,0,0
1653170,Woute,Laush Dmitriy Sergeevich,Laush Studio,10,2,"20,000 .. 50,000",0,0,0,0,299,299,0,0
1653790,Sisters of Silent Liberty Online Multiplayer Shooter REBRANDED,Edgestudios,Edgestudios,2,15,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1653790,Sisters of Silent Liberty Online Multiplayer Shooter REBRANDED,Edgestudios,Edgestudios,2,15,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1655670,Rob Riches,Megapop,Megapop,69,3,"20,000 .. 50,000",0,0,0,0,699,699,0,0
1655670,Rob Riches,Megapop,Megapop,69,3,"20,000 .. 50,000",0,0,0,0,699,699,0,0
1655890,Sokobos,Daisy Games,Martin Games,72,0,"0 .. 20,000",0,0,0,0,324,499,35,0
1655890,Sokobos,Daisy Games,Martin Games,72,0,"0 .. 20,000",0,0,0,0,324,499,35,0
1655940,Earth's Shadow,WRF Studios,WRF Studios,83,9,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1
1655940,Earth's Shadow,WRF Studios,WRF Studios,83,9,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1
